year,date_,location,point_x,point_y
2023,2023-08-09 00:00:00+00,2000 BLOCK E CLEMENTINE STREET,-75.11165351,39.9912562
2023,2023-08-09 00:00:00+00,3000 BLOCK BELGRADE ST,-75.10800643,39.98455422
2023,2023-08-09 00:00:00+00,2600 BLOCK W ARIZONA ST,-75.17593448,39.99164129
2023,2023-08-09 00:00:00+00,2600 BLOCK W ARIZONA ST,-75.17591836,39.99172259
2023,2023-08-09 00:00:00+00,700 BLOCK W LYCOMING ST,-75.13967446,40.01395833
2023,2023-08-09 00:00:00+00,5200 BLOCK A STREET,-75.12233571,40.03069543
2023,2023-08-10 00:00:00+00,900 BLOCK W LEHIGH AVE,-75.14673327,39.99305602
2023,2023-08-11 00:00:00+00,3100 BLOCK N 22ND ST,-75.16573419,40.00306968
2023,2023-08-11 00:00:00+00,200 BLOCK E CAMBRIA ST,-75.12692912,39.99358461
2023,2023-08-11 00:00:00+00,2100 BLOCK REED ST,-75.18010648,39.93454707
2023,2023-08-11 00:00:00+00,800 BLOCK DIAMOND ST,-75.14737976,39.98350406
2023,2023-08-11 00:00:00+00,800 BLOCK DIAMOND ST,-75.14737976,39.98350406
2023,2023-08-11 00:00:00+00,800 BLOCK DIAMOND ST,-75.14737976,39.98350406
2023,2023-08-11 00:00:00+00,800 BLOCK DIAMOND ST,-75.14737976,39.98350406
2023,2023-08-11 00:00:00+00,1900 BLOCK E ONTARIO ST,-75.10673966,39.99673326
2023,2023-08-11 00:00:00+00,1900 BLOCK E ONTARIO ST,-75.10673966,39.99673326
2023,2023-08-12 00:00:00+00,6900 BLOCK TORRESDALE AVE,-75.04137745,40.02699826
2023,2023-08-12 00:00:00+00,5900 BLOCK SPRUCE ST,-75.24010226,39.95628558
2023,2023-08-12 00:00:00+00,5900 BLOCK SPRUCE ST,-75.24010226,39.95628558
2023,2023-08-12 00:00:00+00,5100 BLOCK BELFIELD AVE,-75.15913874,40.03669671
2023,2023-08-12 00:00:00+00,2900 BLOCK RUTH ST,-75.11982699,39.99244819
2023,2023-08-13 00:00:00+00,5100 BLOCK FUNSTON ST,-75.22416769,39.96584616
2023,2023-08-13 00:00:00+00,1800 BLOCK N 20TH ST,-75.16694215,39.98202404
2023,2023-08-14 00:00:00+00,5000 BLOCK F STREET,-75.10987002,40.02522626
2023,2023-08-14 00:00:00+00,1700 BLOCK W JUNIATA AT,-75.15399846,40.01839305
2023,2023-08-14 00:00:00+00,5500 BLOCK SANSOM ST,-75.23163813,39.95846773
2023,2023-08-14 00:00:00+00,6200 BLOCK GLENMORE AVE,-75.22868398,39.92632889
2023,2023-08-14 00:00:00+00,6200 BLOCK GLENMORE AVE,-75.22868398,39.92632889
2023,2023-08-14 00:00:00+00,6200 BLOCK GLENMORE AVE,-75.22868398,39.92632889
2023,2023-08-14 00:00:00+00,1700 BLOCK N 23RD ST,-75.17236554,39.98097927
2023,2023-08-14 00:00:00+00,100 Block of E Willard St,-75.12840085,39.99947176
2023,2023-08-15 00:00:00+00,5700 BLOCK BALTIMORE AVE,-75.23855509,39.94555945
2023,2023-08-15 00:00:00+00,1000 BLOCK BELMONT AVE,-75.21178576,39.97163028
2023,2023-08-15 00:00:00+00,1000 BLOCK BELMONT AVE,-75.21178576,39.97163028
2023,2023-08-15 00:00:00+00,5400 BLOCK THOMPSON ST,-75.22983824,39.97261047
2023,2023-08-15 00:00:00+00,5400 BLOCK THOMPSON ST,-75.22983824,39.97261047
2023,2023-08-15 00:00:00+00,5400 BLOCK THOMPSON ST,-75.22983824,39.97261047
2023,2023-08-15 00:00:00+00,1500 BLOCK N GRATZ ST,-75.16547838,39.97790756
2023,2023-08-15 00:00:00+00,800 BLOCK S 58TH ST,-75.23977188,39.94761448
2023,2023-08-15 00:00:00+00,700 BLOCK S 42ND ST,-75.20698968,39.94679511
2023,2023-08-16 00:00:00+00,500 BLOCK E QUEEN LANE,-75.16088713,40.03835924
2023,2023-08-16 00:00:00+00,500 BLOCK W LEHIGH AVE,-75.14050977,39.9922512
2023,2023-08-17 00:00:00+00,500 BLOCK N CREIGHTON ST,-75.2245326,39.96928581
2023,2023-08-18 00:00:00+00,2000 BLOCK SANGER ST,-75.06673664,40.01662435
2023,2023-08-18 00:00:00+00,900 BLOCK W GLENWOOD AVE,-75.14459731,40.00030236
2023,2023-08-18 00:00:00+00,900 BLOCK W GLENWOOD AVE,-75.14459731,40.00030236
2023,2023-08-19 00:00:00+00,7900 BLOCK TEMPLE RD,-75.16642666,40.07378216
2023,2023-08-19 00:00:00+00,500 BLOCK CREIGHTON ST,-75.22436104,39.96908978
2023,2023-08-19 00:00:00+00,500 BLOCK CREIGHTON ST,-75.22436104,39.96908978
2023,2023-08-19 00:00:00+00,500 BLOCK CREIGHTON ST,-75.22436104,39.96908978
2023,2023-08-19 00:00:00+00,500 BLOCK CREIGHTON ST,-75.22436104,39.96908978
2023,2023-08-19 00:00:00+00,500 BLOCK CREIGHTON ST,-75.22436104,39.96908978
2023,2023-08-19 00:00:00+00,500 BLOCK CREIGHTON ST,-75.22436104,39.96908978
2023,2023-08-19 00:00:00+00,500 BLOCK CREIGHTON ST,-75.22436104,39.96908978
2023,2023-08-19 00:00:00+00,500 BLOCK CREIGHTON ST,-75.22436104,39.96908978
2023,2023-08-19 00:00:00+00,500 BLOCK CREIGHTON ST,-75.22436104,39.96908978
2023,2023-08-20 00:00:00+00,1800 BLOCK TORRESDALE AVE,-75.09586116,40.00580318
2023,2023-08-20 00:00:00+00,100 BLOCK S 11TH ST,-75.15871077,39.94978253
2023,2023-08-20 00:00:00+00,3400 BLOCK N BROAD ST,-75.15192012,40.00539337
2023,2023-08-20 00:00:00+00,5TH & DAUPHIN ST,-75.14152245,39.98602565
2023,2023-08-20 00:00:00+00,200 BLOCK W CUMBERLAND ST,-75.13560294,39.98832069
2023,2023-08-21 00:00:00+00,1500 BLOCK N 61ST ST,-75.24154285,39.97470129
2023,2023-08-21 00:00:00+00,1500 BLOCK N  61ST ST,-75.24133247,39.97472453
2023,2023-08-21 00:00:00+00,2000 BLOCK BRILL ST,-75.07016519,40.01615606
2023,2023-08-21 00:00:00+00,100 BLOCK ROSELYN ST,-75.12289697,40.04227993
2023,2023-08-21 00:00:00+00,1000 BLOCK W LYCOMING ST,-75.14469303,40.01411496
2023,2023-08-21 00:00:00+00,1300 BLOCK N 10TH ST,-75.15201516,39.97294869
2023,2023-08-21 00:00:00+00,1300 BLOCK N 10TH ST,-75.15201516,39.97294869
2023,2023-08-21 00:00:00+00,1300 BLOCK N 10TH ST,-75.15201516,39.97294869
2023,2023-08-22 00:00:00+00,7000 BLOCK WHEELER ST,-75.23844174,39.91788949
2023,2023-08-22 00:00:00+00,2200 BLOCK W ALLEGHENY AVE,-75.16638305,40.00327728
2023,2023-08-22 00:00:00+00,5600 BLOCK CHESTNUT ST,-75.23400407,39.95963685
2023,2023-08-22 00:00:00+00,700 BLOCK N 38TH ST,-75.19790803,39.96598633
2023,2023-08-22 00:00:00+00,1200 BLOCK E PIKE ST,-75.10337942,40.00618875
2023,2023-08-23 00:00:00+00,700 BLOCK E CLEARFIELD ST,-75.11698399,39.99529511
2023,2023-08-23 00:00:00+00,700 BLOCK E CLEARFIELD ST,-75.11698399,39.99529511
2023,2023-08-23 00:00:00+00,500 BLOCK S 54TH ST,-75.23046458,39.9517061
2023,2023-08-23 00:00:00+00,100 BLOCK W CLEARFIELD ST,-75.12967023,39.99695954
2023,2023-08-24 00:00:00+00,7400 BLOCK LIMEKLIN PK APT A12,-75.15908982,40.0681539
2023,2023-08-24 00:00:00+00,700 BLOCK DALY ST,-75.16015118,39.92105152
2023,2023-08-24 00:00:00+00,700 BLOCK DALY ST,-75.16015118,39.92105152
2023,2023-08-24 00:00:00+00,700 BLOCK DALY ST,-75.16015118,39.92105152
2023,2023-08-24 00:00:00+00,1000 BLOCK S 58TH ST,-75.23935879,39.94508906
2023,2023-08-24 00:00:00+00,300 BLOCK MONTROSE ST,-75.14904832,39.93584754
2023,2023-08-24 00:00:00+00,300 BLOCK MONTROSE ST,-75.14904832,39.93584754
2023,2023-08-24 00:00:00+00,5400 BLOCK N BROAD ST,-75.1452663,40.03699718
2023,2023-08-24 00:00:00+00,800 BLOCK W GLENWOOD AVE,-75.14338044,40.00072462
2023,2023-08-25 00:00:00+00,4900 BLOCK OLD YORK RD,-75.14616881,40.02887107
2023,2023-08-25 00:00:00+00,2300 BLOCK MOORE ST,-75.18405661,39.929966
2023,2023-08-25 00:00:00+00,2400 BLOCK KENSINGTON AVE,-75.12991335,39.98734826
2023,2023-08-26 00:00:00+00,100 BLOCK S INDEPENDENCE MALL,-75.15057669,39.95021586
2023,2023-08-26 00:00:00+00,700 BLOCK MADISON ST,-75.1154601,39.99751406
2023,2023-08-26 00:00:00+00,700 BLOCK E MADISON ST,-75.11543971,39.99760781
2023,2023-08-26 00:00:00+00,700 BLOCK EAST MADISON ST,-75.1154601,39.99751406
2023,2023-08-26 00:00:00+00,2300 BLOCK WOODWARD ST,-75.03937725,40.07203157
2023,2023-08-26 00:00:00+00,1000 BLOCK CAMBRIDGE ST,-75.15280763,39.96962143
2023,2023-08-27 00:00:00+00,1600 BLOCK BRIDGE ST,-75.07551195,40.02196121
2023,2023-08-27 00:00:00+00,5100 BLOCK N 11TH ST,-75.14100213,40.0307482
2023,2023-08-27 00:00:00+00,5100 BLOCK N 11TH ST,-75.14100213,40.0307482
2023,2023-08-27 00:00:00+00,1800 BLOCK E PIKE ST,-75.09684298,40.00552622
2023,2023-08-27 00:00:00+00,1800 BLOCK E PIKE ST,-75.09684298,40.00552622
2023,2023-08-27 00:00:00+00,1800 BLOCK E PIKE ST,-75.09684298,40.00552622
2023,2023-08-27 00:00:00+00,300 BLOCK E RUSCOMB ST,-75.11777108,40.02508151
2023,2023-08-27 00:00:00+00,100 BLOCK S 60TH ST,-75.24123402,39.95943283
2023,2023-08-27 00:00:00+00,11500 BLOCK E ROOSEVELT BLVD,-75.00394976,40.10347012
2023,2023-08-28 00:00:00+00,8000 BLOCK MADISON AVE,-75.24627246,39.90023354
2023,2023-08-28 00:00:00+00,900 BLOCK W LYCOMING AVE,-75.14320109,40.01350484
2023,2023-08-28 00:00:00+00,4500 BLOCK N BOUVIER ST,-75.15440257,40.02225862
2023,2023-08-28 00:00:00+00,500 BLOCK W DIAMOND ST,-75.14238073,39.98283509
2023,2023-08-28 00:00:00+00,2500 BLOCK N 4TH ST,-75.13897251,39.98985947
2023,2023-08-28 00:00:00+00,7400 BLOCK BEVERLY RD,-75.1532458,40.06836772
2023,2023-08-29 00:00:00+00,1600 BLOCK N 16TH ST,-75.16139706,39.97809847
2023,2023-08-29 00:00:00+00,200 BLOCK E ASHMEAD ST,-75.16434907,40.03375056
2023,2023-08-29 00:00:00+00,4200 BLOCK N CARLISLE ST,-75.15026998,40.01790357
2023,2023-08-29 00:00:00+00,4200 BLOCK N CARLISLE ST,-75.15026998,40.01790357
2023,2023-08-30 00:00:00+00,4100 BLOCK OGDEN ST,-75.20790988,39.96897625
2023,2023-08-30 00:00:00+00,2600 BLOCK W LEHIGH AVE,-75.17508476,39.99667111
2023,2023-08-30 00:00:00+00,600 BLOCK W FISHER AVE,-75.13461995,40.03224027
2023,2023-08-31 00:00:00+00,1300 BLOCK N 10TH ST,-75.15210458,39.97297139
2023,2023-08-31 00:00:00+00,700 BLOCK W HUNTINGDON ST,-75.14420622,39.99096564
2023,2023-08-31 00:00:00+00,1800 BLOCK E ORLEANS ST,-75.11826169,39.99376544
2023,2023-08-31 00:00:00+00,1000 BLOCK S 53RD ST,-75.22570388,39.94408384
2023,2023-08-31 00:00:00+00,2600 BLOCK N BROAD ST,-75.15457288,39.99394527
2023,2023-08-31 00:00:00+00,1800 BLOCK E BUCKIUS ST,-75.09794771,40.00491841
2023,2023-08-31 00:00:00+00,1800 BLOCK E BUCKIUS ST,-75.09794771,40.00491841
2023,2023-09-01 00:00:00+00,2200 BLOCK HUNTING PARK AVE,-75.1664858,40.00980049
2023,2023-09-02 00:00:00+00,2800 BLOCK N 25TH ST,-75.17189488,39.99864293
2023,2023-09-02 00:00:00+00,7700 BLOCK OVERBROOK AVE,-75.27319782,39.97662469
2023,2023-09-02 00:00:00+00,5400 BLOCK POPLAR ST,-75.22861525,39.97014208
2023,2023-09-03 00:00:00+00,6900 BLOCK LARGE ST,-75.06945192,40.04458259
2023,2023-09-03 00:00:00+00,3000 BLOCK N 3RD ST,-75.13622262,39.99708913
2023,2023-09-03 00:00:00+00,600 BLOCK BROOKLYN ST,-75.20794566,39.96332549
2023,2023-09-03 00:00:00+00,2500 BLOCK S 66TH ST,-75.23034584,39.92022643
2023,2023-09-03 00:00:00+00,1700 BLOCK N 42ND ST,-75.21004172,39.97519128
2023,2023-09-03 00:00:00+00,1700 BLOCK N 42ND ST,-75.21004172,39.97519128
2023,2023-09-03 00:00:00+00,2200 BLOCK W DIAMOND ST,-75.16999096,39.98645471
2023,2023-09-04 00:00:00+00,3300 BLOCK WHARTON ST,-75.19776334,39.93802242
2023,2023-09-04 00:00:00+00,1400 BLOCK W ROOSEVELT BLVD,-75.14981844,40.017745
2023,2023-09-04 00:00:00+00,2600 BLOCK TASKER ST,-75.18841362,39.93303811
2023,2023-09-04 00:00:00+00,2800 BLOCK N ORKNEY ST,-75.13936329,39.99363668
2023,2023-09-05 00:00:00+00,2900 BLOCK EDGLEY ST,-75.18064989,39.9882292
2023,2023-09-05 00:00:00+00,2900 BLOCK EDGLEY ST,-75.18064989,39.9882292
2023,2023-09-05 00:00:00+00,5200 BLOCK KNOX ST,-75.17022192,40.02874542
2023,2023-09-05 00:00:00+00,300 BLOCK W CAMBRIA ST,-75.13681771,39.99478662
2023,2023-09-06 00:00:00+00,1800 BLOCK E THAYER ST,-75.10906562,39.99843591
2023,2023-09-07 00:00:00+00,5700 BLOCK BROOMALL ST,-75.23552159,39.94249176
2023,2023-09-07 00:00:00+00,2900 BLOCK EDGLEY ST,-75.18064989,39.9882292
2023,2023-09-07 00:00:00+00,2900 BLOCK EDGLEY ST,-75.18064989,39.9882292
2023,2023-09-07 00:00:00+00,2900 BLOCK EDGLEY ST,-75.18064989,39.9882292
2023,2023-09-07 00:00:00+00,2300 BLOCK OAKFORD ST,-75.18210383,39.93714852
2023,2023-09-07 00:00:00+00,1700 BLOCK W YORK ST,-75.16039404,39.98998963
2023,2023-09-08 00:00:00+00,5500 BLOCK HUNTER ST,-75.2331727,39.97770016
2023,2023-09-09 00:00:00+00,3100 BLOCK N 7TH ST,-75.14252326,39.9986472
2023,2023-09-09 00:00:00+00,200 BLOCK E ASHMEAD ST,-75.16447534,40.03364901
2023,2023-09-09 00:00:00+00,6500 BLOCK GREENWAY AVE,-75.23560614,39.9266237
2023,2023-09-10 00:00:00+00,2800 BLOCK LEWIS ST,-75.08073047,39.99197178
2023,2023-09-10 00:00:00+00,4200 BLOCK REGENT SQ,-75.20703661,39.94757008
2023,2023-09-10 00:00:00+00,3100 BLOCK RICHMOND ST,-75.10168758,39.98290893
2023,2023-09-10 00:00:00+00,700 BLOCK W LEHIGH AVE,-75.14434583,39.99251331
2023,2023-09-10 00:00:00+00,700 BLOCK W LEHIGH AVE,-75.14440117,39.99252004
2023,2023-09-11 00:00:00+00,2300 BLOCK S 7TH ST,-75.1587176,39.9202707
2023,2023-09-11 00:00:00+00,2900 BLOCK JUDSON ST,-75.1692973,40.00029633
2023,2023-09-11 00:00:00+00,600 BLOCK W ANNSBURY ST,-75.13699967,40.02040202
2023,2023-09-11 00:00:00+00,700 BLOCK E CLEARFIELD ST,-75.11756753,39.99536846
2023,2023-09-11 00:00:00+00,1100 BLOCK W ERIE AVE,-75.14596192,40.00859067
2023,2023-09-11 00:00:00+00,6600 BLOCK CASTOR AVE,-75.07482906,40.04263506
2023,2023-09-12 00:00:00+00,3500 BLOCK N 6TH ST,-75.13953209,40.00466923
2023,2023-09-12 00:00:00+00,700 BLOCK N 37TH ST,-75.19673234,39.96739283
2023,2023-09-12 00:00:00+00,6200 BLOCK WOODLAND AVE,-75.23075061,39.92801892
2023,2023-09-12 00:00:00+00,5500 BLOCK SUMMER ST,-75.23179322,39.96480377
2023,2023-09-13 00:00:00+00,600 BLOCK W YORK ST,-75.14323433,39.98777038
2023,2023-09-13 00:00:00+00,600 BLOCK W YORK ST,-75.14323433,39.98777038
2023,2023-09-13 00:00:00+00,600 BLOCK W YORK ST,-75.14323433,39.98777038
2023,2023-09-13 00:00:00+00,600 BLOCK W YORK ST,-75.14323433,39.98777038
2023,2023-09-13 00:00:00+00,1600 BLOCK 68TH AVE,-75.1454467,40.05724738
2023,2023-09-14 00:00:00+00,100 BLOCK S 30TH ST,-75.18388596,39.95257652
2023,2023-09-14 00:00:00+00,4900 BLOCK LONGSHORE AVE,-75.04131223,40.02380796
2023,2023-09-14 00:00:00+00,6200 BLOCK PASCHALL AVE,-75.22957775,39.9269821
2023,2023-09-14 00:00:00+00,1800 BLOCK E MADISON ST,-75.11184604,39.99678815
2023,2023-09-14 00:00:00+00,3100 Block of Emerald St,-75.11385019,39.9929757
2023,2023-09-15 00:00:00+00,2000 BLOCK N 30TH ST,-75.18252334,39.98672143
2023,2023-09-15 00:00:00+00,2000 BLOCK N 30TH ST,-75.18252334,39.98672143
2023,2023-09-15 00:00:00+00,5500 BLOCK OLD YORK ROAD,-75.14463646,40.03694388
2023,2023-09-16 00:00:00+00,1400 BLOCK CHEW AVE,-75.1450318,40.03972406
2023,2023-09-16 00:00:00+00,100 BLOCK W LOGAN ST,-75.16536267,40.02538042
2023,2023-09-16 00:00:00+00,7300 BLOCK N 19TH ST,-75.14668494,40.06703871
2023,2023-09-16 00:00:00+00,1800 BLOCK W CUMBERLAND ST,-75.16189938,39.99171952
2023,2023-09-16 00:00:00+00,100 BLOCK E PASTORIUS ST,-75.17715229,40.0440989
2023,2023-09-17 00:00:00+00,8600 BLOCK DITMAN ST,-75.01239821,40.04371327
2023,2023-09-17 00:00:00+00,5200 BLOCK N SYDENHAM ST,-75.14885306,40.03275744
2023,2023-09-17 00:00:00+00,2800 BLOCK N BONSALL ST,-75.16917588,39.99828208
2023,2023-09-18 00:00:00+00,1400 BLOCK WALNUT ST,-75.1654453,39.94946374
2023,2023-09-18 00:00:00+00,1200 BLOCK N 55TH ST,-75.23087134,39.97165932
2023,2023-09-18 00:00:00+00,RUTH AND SOMERSET STREETS,-75.12254232,39.99139079
2023,2023-09-18 00:00:00+00,RUTH AND SOMERSET STREETS,-75.12254232,39.99139079
2023,2023-09-18 00:00:00+00,6200 BLOCK N 2ND ST,-75.12358373,40.04502437
2023,2023-09-18 00:00:00+00,1200 BLOCK BYBERRY ROAD,-75.00604229,40.11634543
2023,2023-09-18 00:00:00+00,2800 BLOCK FRANKFORD AVE,-75.12010888,39.98887281
2023,2023-09-18 00:00:00+00,2400 BLOCK ARAMINGO AV,-75.12108018,39.97538513
2023,2023-09-19 00:00:00+00,1300 BLOCK W ALBANUS ST,-75.14513774,40.02811691
2023,2023-09-19 00:00:00+00,300 BLOCK N GROSS ST,-75.24663871,39.96870732
2023,2023-09-20 00:00:00+00,5500 BLOCK REGENT ST,-75.22440953,39.93793777
2023,2023-09-20 00:00:00+00,2500 BLOCK N 18TH ST,-75.16164268,39.99178279
2023,2023-09-20 00:00:00+00,100 BLOCK N RUBY ST,-75.22749439,39.96280438
2023,2023-09-20 00:00:00+00,5600 BLOCK W BERKS ST,-75.23485766,39.98533343
2023,2023-09-20 00:00:00+00,3100 BLOCK CLIFFORD ST,-75.18511678,39.98293876
2023,2023-09-20 00:00:00+00,1200 BLOCK S BUCKNELL ST,-75.18296719,39.93813377
2023,2023-09-21 00:00:00+00,5800 BLOCK FILBERT ST,-75.23717231,39.96239803
2023,2023-09-21 00:00:00+00,2400 BLOCK N PARK AVE,-75.15400322,39.9903003
2023,2023-09-21 00:00:00+00,2700 BLOCK PARK AVE,-75.15331425,39.99378557
2023,2023-09-22 00:00:00+00,4100 BLOCK GERMANTOWN AVE,-75.15477349,40.01775439
2023,2023-09-22 00:00:00+00,4100 BLOCK GERMANTOWN AVE,-75.15477349,40.01775439
2023,2023-09-23 00:00:00+00,2400 BLOCK ARAMINGO AVE,-75.12103624,39.97523073
2023,2023-09-23 00:00:00+00,5200 BLOCK CHESTER AVE,-75.22071722,39.94133008
2023,2023-09-24 00:00:00+00,1500 BLOCK W LEHIGH AVE,-75.1565132,39.99418315
2023,2023-09-24 00:00:00+00,5200 BLOCK HAVERFORD AVE,-75.22494592,39.96498563
2023,2023-09-25 00:00:00+00,500 BLOCK S 17TH ST,-75.17013502,39.94523302
2023,2023-09-25 00:00:00+00,2700 BLOCK N ORIANNA ST,-75.1378004,39.99263591
2023,2023-09-25 00:00:00+00,4500 BLOCK N CARLISLE ST,-75.14939034,40.02168106
2023,2023-09-26 00:00:00+00,2700 BLOCK N ORKNEY ST,-75.13952705,39.99288498
2023,2023-09-26 00:00:00+00,1200 BLOCK ROBBINS AVE,-75.08156388,40.04012348
2023,2023-09-26 00:00:00+00,2200 BLOCK MUTTER ST,-75.13460691,39.98478059
2023,2023-09-26 00:00:00+00,2000 BLOCK DIAMOND ST,-75.16644677,39.98595235
2023,2023-09-27 00:00:00+00,3900 BLOCK OGDEN ST,-75.20239357,39.96960024
2023,2023-09-27 00:00:00+00,1900 BLOCK E WALNUT LANE,-75.15386724,40.06389022
2023,2023-09-27 00:00:00+00,900 BLOCK WASHINGTON AVE,-75.15861127,39.93630776
2023,2023-09-27 00:00:00+00,800 BLOCK SLOAN ST,-75.20273346,39.96856233
2023,2023-09-27 00:00:00+00,1000 BLOCK N 63RD ST,-75.24638035,39.9796919
2023,2023-09-27 00:00:00+00,1000 BLOCK N 63RD ST,-75.24638035,39.9796919
2023,2023-09-27 00:00:00+00,1000 BLOCK N 63RD ST,-75.24638035,39.9796919
2023,2023-09-28 00:00:00+00,700 BLOCK E PRICE ST,-75.16725596,40.0450341
2023,2023-09-28 00:00:00+00,4900 BLOCK FRANKFORD AVE,-75.08103272,40.01975685
2023,2023-09-28 00:00:00+00,5100 BLOCK MASTER ST,-75.22429997,39.97442066
2023,2023-09-28 00:00:00+00,2600 BLOCK LAWRENCE ST,-75.13959286,39.99070136
2023,2023-09-28 00:00:00+00,800 BLOCK GRANITE ST,-75.0923936,40.0317685
2023,2023-09-28 00:00:00+00,5400 BLOCK EUCHLID ST,-75.23186692,39.98499673
2023,2023-09-29 00:00:00+00,4700 BLOCK ISLAND AVE,-75.23060866,39.88409028
2023,2023-09-29 00:00:00+00,2100 BLOCK N DOVER ST,-75.17966141,39.98914224
2023,2023-09-29 00:00:00+00,2100 BLOCK N DOVER ST,-75.17966141,39.98914224
2023,2023-09-29 00:00:00+00,3200 BLOCK EMERALD ST,-75.11137314,39.99423672
2023,2023-09-29 00:00:00+00,500 BLOCK E INDIANA AVE,-75.12169019,39.99438965
2023,2023-09-29 00:00:00+00,5300 BLOCK CHEW AVE,-75.15937895,40.04219833
2023,2023-09-30 00:00:00+00,4900 BLOCK FRANKFORD AVE,-75.08071597,40.01987923
2023,2023-09-30 00:00:00+00,4900 BLOCK FRANKFORD AVE,-75.08071597,40.01987923
2023,2023-09-30 00:00:00+00,5200 BLOCK TORRESDALE AVE,-75.06887565,40.01360133
2023,2023-09-30 00:00:00+00,2500 BLOCK N 31ST ST,-75.18247421,39.99453275
2023,2023-10-01 00:00:00+00,5500 BLOCK MARKET ST,-75.23253762,39.96102051
2023,2023-10-01 00:00:00+00,5300 BLOCK N 5TH ST,-75.13148157,40.03191983
2023,2023-10-01 00:00:00+00,1700 BLOCK N 11TH ST,-75.15255329,39.97802062
2023,2023-10-01 00:00:00+00,400 BLOCK W PIKE ST,-75.13532003,40.01035021
2023,2023-10-02 00:00:00+00,600 BLOCK W VENANGO ST,-75.14042923,40.0061947
2023,2023-10-02 00:00:00+00,3500 BLOCK N 7TH ST,-75.14099156,40.00578065
2023,2023-10-02 00:00:00+00,4200 BLOCK GRISCOM ST,-75.09229488,40.00934998
2023,2023-10-02 00:00:00+00,2200 BLOCK N 16TH ST,-75.15948844,39.98673696
2023,2023-10-02 00:00:00+00,6100 BLOCK SHELBOURNE ST,-75.10102555,40.04765576
2023,2023-10-02 00:00:00+00,6100 BLOCK SHELBOURNE ST,-75.10102555,40.04765576
2023,2023-10-02 00:00:00+00,6100 BLOCK SHELBOURNE ST,-75.10102555,40.04765576
2023,2023-10-02 00:00:00+00,2300 BLOCK WATKINS ST,-75.18468855,39.93087128
2023,2023-10-02 00:00:00+00,6100 BLOCK SHELBOURNE ST,-75.10102555,40.04765576
2023,2023-10-03 00:00:00+00,4600 BLOCK ROOSEVELT BLVD,-75.10052534,40.02911955
2023,2023-10-03 00:00:00+00,2300 BLOCK N FRONT ST,-75.13224518,39.9849632
2023,2023-10-03 00:00:00+00,1600 BLOCK N BROAD ST,-75.15815283,39.97798666
2023,2023-10-04 00:00:00+00,2700 BLOCK N CROSKEY ST,-75.16811432,39.99574796
2023,2023-10-04 00:00:00+00,5500 BLOCK MASTER ST,-75.23245626,39.97362559
2023,2023-10-04 00:00:00+00,5500 BLOCK MASTER ST,-75.23245626,39.97362559
2023,2023-10-04 00:00:00+00,7500 BLOCK WHITAKER ST,-75.07308127,40.06112005
2023,2023-10-04 00:00:00+00,7500 BLOCK WHITAKER AVE,-75.07308127,40.06112005
2023,2023-10-04 00:00:00+00,7500 BLOCK WHITAKER AV,-75.07308127,40.06112005
2023,2023-10-04 00:00:00+00,7500 BLOCK WHITAKER ST,-75.07308127,40.06112005
2023,2023-10-04 00:00:00+00,4100 BLOCK TORRESDALE AVE,-75.09055876,40.00618733
2023,2023-10-04 00:00:00+00,1000 BLOCK APPLETREE ST,-75.15695628,39.95423384
2023,2023-10-04 00:00:00+00,4100 BLOCK TORRESDALE AVE,-75.09055876,40.00618733
2023,2023-10-05 00:00:00+00,5200 BLOCK JEFFERSON ST,-75.22537179,39.97944907
2023,2023-10-05 00:00:00+00,7500 BLOCK WHITAKER AVE,-75.07308127,40.06112005
2023,2023-10-06 00:00:00+00,600 BLOCK BROOKLYN ST,-75.20780687,39.96243155
2023,2023-10-06 00:00:00+00,5700 BLOCK GERMANTOWN AVE,-75.17513261,40.03610363
2023,2023-10-07 00:00:00+00,500 BLOCK S SALFORD ST,-75.24187151,39.95342838
2023,2023-10-07 00:00:00+00,500 BLOCK S SALFORD ST,-75.24187151,39.95342838
2023,2023-10-07 00:00:00+00,5900 BLOCK N 11TH ST,-75.13790586,40.04320828
2023,2023-10-07 00:00:00+00,2500 BLOCK W LEHIGH AVE,-75.17272429,39.99650004
2023,2023-10-07 00:00:00+00,6500 BLOCK LANSDOWNE AVE,-75.250307,39.974582
2023,2023-10-08 00:00:00+00,1700 BLOCK RODMAN ST,-75.17039944,39.94457785
2023,2023-10-08 00:00:00+00,200 BLOCK COLLOM ST,-75.16235154,40.03406957
2023,2023-10-08 00:00:00+00,2700 BLOCK W GLENWOOD ST,-75.17924837,39.98521515
2023,2023-10-08 00:00:00+00,2700 BLOCK W GLENWOOD ST,-75.17924837,39.98521515
2023,2023-10-08 00:00:00+00,4600 BLOCK HELLERMAN ST,-75.0509304,40.0234647
2023,2023-10-08 00:00:00+00,800 BLOCK S 4TH ST,-75.15012535,39.93718139
2023,2023-10-08 00:00:00+00,800 BLOCK S 4TH ST,-75.15012535,39.93718139
2023,2023-10-08 00:00:00+00,400 BLOCK N 5TH ST,-75.1470122,39.95976057
2023,2023-10-08 00:00:00+00,3900 BLOCK N 6TH ST,-75.13796534,40.01141329
2023,2023-10-08 00:00:00+00,3900 BLOCK N 6TH ST,-75.13796534,40.01141329
2023,2023-10-08 00:00:00+00,5400 BLOCK N 5TH ST,-75.130964,40.03483116
